what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315036749913
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315036754546
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1315036754587
activated,editor,org.eclipse.ve.java.core,1.4.0.v20090826-1446,org.eclipse.ve.internal.java.codegen.editorpart.JavaVisualEditor,1315036757834
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315036759521
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315036765359
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315036767110
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315036770894
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315036771157
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315036772085
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315036772430
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315036773904
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315036774291
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315036779192
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1315036779241
activated,editor,org.eclipse.ve.java.core,1.4.0.v20090826-1446,org.eclipse.ve.internal.java.codegen.editorpart.JavaVisualEditor,1315036782354
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1315036783043
activated,editor,org.eclipse.ve.java.core,1.4.0.v20090826-1446,org.eclipse.ve.internal.java.codegen.editorpart.JavaVisualEditor,1315036783108
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1315036783395
activated,editor,org.eclipse.ve.java.core,1.4.0.v20090826-1446,org.eclipse.ve.internal.java.codegen.editorpart.JavaVisualEditor,1315036784202
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1315036796507
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1315036799305
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315036800126
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315036845069
activated,editor,org.eclipse.ve.java.core,1.4.0.v20090826-1446,org.eclipse.ve.internal.java.codegen.editorpart.JavaVisualEditor,1315036857581
