what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316265725831
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316265727215
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316265727246
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316265727736
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316265728046
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316265745913
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1316265801683
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1316265802010
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1316265802182
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1316265830330
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316265832587
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316265836654
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316265836685
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316265837090
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316265837309
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316265880368
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1316265880446
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316265881835
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316265883809
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316265884183
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316265888067
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316265888327
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316265908791
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316265909791
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316265951030
