what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315642341882
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1315642351577
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315642366033
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315642368179
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315642371406
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315642384072
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1315642390850
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315642404461
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315642415573
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1315642423279
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315642439465
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315642449736
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1315642455507
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315642466858
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315642467559
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315642468252
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315642478809
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1315642484341
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315642492761
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315642493319
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315642494248
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315642506855
activated,view,org.eclipse.ui.views,3.3.1.M20081112-0800,org.eclipse.ui.views.PropertySheet,1315642525112
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315642528398
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315642529323
