what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315026480250
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315026481068
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315026481643
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315026484027
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315026485311
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315026491635
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315026508621
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315026509461
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1315026511121
activated,editor,org.eclipse.ve.java.core,1.4.0.v20090826-1446,org.eclipse.ve.internal.java.codegen.editorpart.JavaVisualEditor,1315026515783
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1315026522400
activated,editor,org.eclipse.ve.java.core,1.4.0.v20090826-1446,org.eclipse.ve.internal.java.codegen.editorpart.JavaVisualEditor,1315026527588
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1315026528941
activated,editor,org.eclipse.ve.java.core,1.4.0.v20090826-1446,org.eclipse.ve.internal.java.codegen.editorpart.JavaVisualEditor,1315026531848
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.cut,1315026544867
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1315026546208
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1315026546803
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1315026557124
executed,command,,,AUTOGEN:::org.eclipse.ve.internal.java.codegen.editorpart.JavaVisualEditorPart.BreakpointRulerActions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction,1315026560779
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315026563416
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315026563606
executed,command,,,AUTOGEN:::org.eclipse.ve.internal.java.codegen.editorpart.JavaVisualEditorPart.BreakpointRulerActions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction,1315026566553
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315026567472
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315026567602
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.undo,1315026593482
