what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316317154289
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316317155599
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316317155630
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316317156040
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316317156250
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316317237433
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316317239424
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316318877092
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316318880342
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316319094893
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316319097628
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316319100469
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316319100515
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316319101007
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316319101235
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316319144097
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1316319296685
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316319299273
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316319313858
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316319316142
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316319318514
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316319318553
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316319319050
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316319319269
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316319405616
