what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316446206224
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316446209699
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316446210249
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316446211716
activated,editor,org.eclipse.ve.java.core,1.4.0.v20090826-1446,org.eclipse.ve.internal.java.codegen.editorpart.JavaVisualEditor,1316446214981
closed,view,org.eclipse.ve.java.core,1.4.0.v20090826-1446,org.eclipse.ve.internal.java.codegen.editorpart.BeansList,1316446215066
opened,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1316446220592
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1316446220679
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316446224790
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316446239820
activated,editor,org.eclipse.ve.java.core,1.4.0.v20090826-1446,org.eclipse.ve.internal.java.codegen.editorpart.JavaVisualEditor,1316446240370
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.selectAll,1316446242940
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1316446243721
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.selectAll,1316446245306
opened,view,org.eclipse.ui.ide,3.4.2.M20090127-1700,org.eclipse.ui.views.ProblemView,1316446251553
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1316446252625
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1316446252629
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1316446252632
started,bundle,org.eclipse.jdt.junit,3.4.0.v20080603-2000,org.eclipse.jdt.junit,1316446253976
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1316446255744
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316446261175
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316447760992
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316447764495
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316447765677
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316447771065
