what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1315035017418
activated,editor,org.eclipse.ve.java.core,1.4.0.v20090826-1446,org.eclipse.ve.internal.java.codegen.editorpart.JavaVisualEditor,1315035017473
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1315035018195
activated,editor,org.eclipse.ve.java.core,1.4.0.v20090826-1446,org.eclipse.ve.internal.java.codegen.editorpart.JavaVisualEditor,1315035022103
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315035029643
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315035030605
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315035031106
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315035050345
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315035068593
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315035076765
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315035104548
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315035105822
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315035106187
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315035127548
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1315035154168
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1315035169578
activated,editor,org.eclipse.ve.java.core,1.4.0.v20090826-1446,org.eclipse.ve.internal.java.codegen.editorpart.JavaVisualEditor,1315035169718
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1315035170468
opened,editor,org.eclipse.ve.java.core,1.4.0.v20090826-1446,org.eclipse.ve.internal.java.codegen.editorpart.JavaVisualEditor,1315035170608
activated,editor,org.eclipse.ve.java.core,1.4.0.v20090826-1446,org.eclipse.ve.internal.java.codegen.editorpart.JavaVisualEditor,1315035170798
activated,editor,org.eclipse.ve.java.core,1.4.0.v20090826-1446,org.eclipse.ve.internal.java.codegen.editorpart.JavaVisualEditor,1315035175133
activated,editor,org.eclipse.ve.java.core,1.4.0.v20090826-1446,org.eclipse.ve.internal.java.codegen.editorpart.JavaVisualEditor,1315035176047
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315035181182
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315035181952
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315035182535
