what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.ve.java.core,1.4.0.v20090826-1446,org.eclipse.ve.internal.java.codegen.editorpart.JavaVisualEditor,1315038839310
activated,view,org.eclipse.ui.views,3.3.1.M20081112-0800,org.eclipse.ui.views.PropertySheet,1315038844542
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315038846803
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315038859815
activated,editor,org.eclipse.ve.java.core,1.4.0.v20090826-1446,org.eclipse.ve.internal.java.codegen.editorpart.JavaVisualEditor,1315038862069
activated,view,org.eclipse.ui.views,3.3.1.M20081112-0800,org.eclipse.ui.views.PropertySheet,1315038866249
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315038871698
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315038881206
activated,editor,org.eclipse.ve.java.core,1.4.0.v20090826-1446,org.eclipse.ve.internal.java.codegen.editorpart.JavaVisualEditor,1315038884331
activated,view,org.eclipse.ui.views,3.3.1.M20081112-0800,org.eclipse.ui.views.PropertySheet,1315038905108
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315038907086
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315038909987
activated,editor,org.eclipse.ve.java.core,1.4.0.v20090826-1446,org.eclipse.ve.internal.java.codegen.editorpart.JavaVisualEditor,1315038911059
activated,view,org.eclipse.ui.views,3.3.1.M20081112-0800,org.eclipse.ui.views.PropertySheet,1315038914624
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315038917061
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315038918873
activated,editor,org.eclipse.ve.java.core,1.4.0.v20090826-1446,org.eclipse.ve.internal.java.codegen.editorpart.JavaVisualEditor,1315038921260
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315038984539
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315039077402
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315039105510
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315039116055
activated,view,org.eclipse.ui.views,3.3.1.M20081112-0800,org.eclipse.ui.views.PropertySheet,1315039134434
activated,editor,org.eclipse.ve.java.core,1.4.0.v20090826-1446,org.eclipse.ve.internal.java.codegen.editorpart.JavaVisualEditor,1315039143459
activated,view,org.eclipse.ui.views,3.3.1.M20081112-0800,org.eclipse.ui.views.PropertySheet,1315039164346
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315039168272
