what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.gef,3.4.1.v20080806,org.eclipse.gef.ui.palette_view,1315027917850
activated,editor,org.eclipse.ve.java.core,1.4.0.v20090826-1446,org.eclipse.ve.internal.java.codegen.editorpart.JavaVisualEditor,1315027919026
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315027919061
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315027920159
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315027920213
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315027920640
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315027969091
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315027970178
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315027976125
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315028035810
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315028039102
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315028054321
opened,editor,org.eclipse.ve.java.core,1.4.0.v20090826-1446,org.eclipse.ve.internal.java.codegen.editorpart.JavaVisualEditor,1315028054465
activated,editor,org.eclipse.ve.java.core,1.4.0.v20090826-1446,org.eclipse.ve.internal.java.codegen.editorpart.JavaVisualEditor,1315028054652
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1315028062129
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315028063355
closed,editor,org.eclipse.ve.java.core,1.4.0.v20090826-1446,org.eclipse.ve.internal.java.codegen.editorpart.JavaVisualEditor,1315028065832
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315028066033
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1315028066044
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1315028068957
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1315028074474
activated,editor,org.eclipse.ve.java.core,1.4.0.v20090826-1446,org.eclipse.ve.internal.java.codegen.editorpart.JavaVisualEditor,1315028075665
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1315028078251
executed,command,,,AUTOGEN:::org.eclipse.ve.internal.java.codegen.editorpart.JavaVisualEditorPart.BreakpointRulerActions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction,1315028086512
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.cut,1315028091574
