what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jdt.junit,3.4.0.v20080603-2000,org.eclipse.jdt.junit,1315638632390
activated,view,org.eclipse.gef,3.4.1.v20080806,org.eclipse.gef.ui.palette_view,1315638636446
activated,editor,org.eclipse.ve.java.core,1.4.0.v20090826-1446,org.eclipse.ve.internal.java.codegen.editorpart.JavaVisualEditor,1315638649596
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315638653989
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315638662776
started,bundle,org.eclipse.emf.codegen,2.4.0.v200902171115,org.eclipse.emf.codegen,1315638663382
activated,view,org.eclipse.gef,3.4.1.v20080806,org.eclipse.gef.ui.palette_view,1315638670464
activated,editor,org.eclipse.ve.java.core,1.4.0.v20090826-1446,org.eclipse.ve.internal.java.codegen.editorpart.JavaVisualEditor,1315638672623
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315638672846
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315638677848
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315638680271
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315638680326
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315638697836
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315638697904
activated,view,org.eclipse.gef,3.4.1.v20080806,org.eclipse.gef.ui.palette_view,1315638700442
activated,editor,org.eclipse.ve.java.core,1.4.0.v20090826-1446,org.eclipse.ve.internal.java.codegen.editorpart.JavaVisualEditor,1315638701762
opened,view,org.eclipse.ui.ide,3.4.2.M20090127-1700,org.eclipse.ui.views.ProblemView,1315638703445
activated,view,org.eclipse.ui.views,3.3.1.M20081112-0800,org.eclipse.ui.views.PropertySheet,1315638705699
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315638711604
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315638723936
activated,editor,org.eclipse.ve.java.core,1.4.0.v20090826-1446,org.eclipse.ve.internal.java.codegen.editorpart.JavaVisualEditor,1315638724991
activated,view,org.eclipse.gef,3.4.1.v20080806,org.eclipse.gef.ui.palette_view,1315638729432
activated,editor,org.eclipse.ve.java.core,1.4.0.v20090826-1446,org.eclipse.ve.internal.java.codegen.editorpart.JavaVisualEditor,1315638732080
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315638739726
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315638752009
