what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315741915295
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315743451490
activated,view,org.eclipse.ui.views,3.3.1.M20081112-0800,org.eclipse.ui.views.PropertySheet,1315743458318
activated,editor,org.eclipse.ve.java.core,1.4.0.v20090826-1446,org.eclipse.ve.internal.java.codegen.editorpart.JavaVisualEditor,1315743464527
activated,view,org.eclipse.ui.views,3.3.1.M20081112-0800,org.eclipse.ui.views.PropertySheet,1315743470621
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315743478053
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315743480482
activated,editor,org.eclipse.ve.java.core,1.4.0.v20090826-1446,org.eclipse.ve.internal.java.codegen.editorpart.JavaVisualEditor,1315743486629
started,bundle,org.eclipse.mylyn.java.ui,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.java.ui,1315743496775
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315743530995
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315743531842
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315743616084
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315743616713
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315743686150
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1315743696725
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315743718749
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315743737242
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1315743740420
activated,view,org.eclipse.gef,3.4.1.v20080806,org.eclipse.gef.ui.palette_view,1315743748463
activated,editor,org.eclipse.ve.java.core,1.4.0.v20090826-1446,org.eclipse.ve.internal.java.codegen.editorpart.JavaVisualEditor,1315743749638
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315743753156
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315743763650
activated,view,org.eclipse.ui.views,3.3.1.M20081112-0800,org.eclipse.ui.views.PropertySheet,1315743776467
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315743779827
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315743802588
