what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315745050321
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315745055110
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1315745058940
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1315745062007
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315745068379
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315745072177
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1315745074935
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.undo,1315745121321
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.undo,1315745122334
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.undo,1315745122492
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.undo,1315745122630
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.undo,1315745124152
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.undo,1315745126766
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1315745135133
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1315745149244
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1315745168656
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315745179883
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315745182016
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315745182084
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315745182944
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315745183100
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315745204614
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1315745297268
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315745300651
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315745305847
