what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315025242363
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1315025245188
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1315025247402
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1315025274532
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315025287751
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315025297277
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1315025301068
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1315025307634
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315025335642
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315025348750
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1315025355173
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1315025356204
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1315025356455
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1315025359524
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315025377574
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315025387619
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315025389442
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315025392754
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1315025394260
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315025395850
closed,editor,org.eclipse.ve.java.core,1.4.0.v20090826-1446,org.eclipse.ve.internal.java.codegen.editorpart.JavaVisualEditor,1315025397913
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315025398098
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1315025398106
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315025401508
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315025414556
