what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315037180233
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315037180944
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315037182219
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315037183064
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315037183432
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315037194474
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315037205431
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315037206470
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315037214897
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315037215903
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315037216251
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315037218989
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315037221121
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315037224961
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.window.activateEditor,1315037246246
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315037251510
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315037252312
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315037252675
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315037256250
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315037263146
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315037264110
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315037264475
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315037282774
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1315037300900
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1315037303212
