what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315638763430
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315638768084
activated,view,org.eclipse.ui.views,3.3.1.M20081112-0800,org.eclipse.ui.views.PropertySheet,1315638768281
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315638771409
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315638773089
activated,editor,org.eclipse.ve.java.core,1.4.0.v20090826-1446,org.eclipse.ve.internal.java.codegen.editorpart.JavaVisualEditor,1315638773824
activated,view,org.eclipse.gef,3.4.1.v20080806,org.eclipse.gef.ui.palette_view,1315638775517
activated,editor,org.eclipse.ve.java.core,1.4.0.v20090826-1446,org.eclipse.ve.internal.java.codegen.editorpart.JavaVisualEditor,1315638778623
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315638781664
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315638786510
activated,view,org.eclipse.ui.views,3.3.1.M20081112-0800,org.eclipse.ui.views.PropertySheet,1315638802688
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315638805798
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315638808349
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315638809851
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315638812623
activated,editor,org.eclipse.ve.java.core,1.4.0.v20090826-1446,org.eclipse.ve.internal.java.codegen.editorpart.JavaVisualEditor,1315638814757
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315638824771
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315638831386
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315638853944
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315638864210
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1315638876786
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315638902411
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315638918808
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1315638965524
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315638986408
