what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315652252586
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315653667451
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315655808634
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315661802090
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315661882247
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315661882497
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315661882590
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315661883199
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315661916057
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315661916974
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315661921644
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315661963593
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315663324203
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315663458356
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315663474850
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315663652446
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315663654599
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315664358553
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315664359301
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315666563592
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315666564667
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315666941159
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315666942592
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315670451741
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315670452537
