what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.ve.java.core,1.4.0.v20090826-1446,org.eclipse.ve.internal.java.codegen.editorpart.JavaVisualEditor,1315036227520
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315036227559
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315036228691
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1315036236931
opened,editor,org.eclipse.ve.java.core,1.4.0.v20090826-1446,org.eclipse.ve.internal.java.codegen.editorpart.JavaVisualEditor,1315036237055
activated,editor,org.eclipse.ve.java.core,1.4.0.v20090826-1446,org.eclipse.ve.internal.java.codegen.editorpart.JavaVisualEditor,1315036237251
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315036247730
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315036256754
activated,editor,org.eclipse.ve.java.core,1.4.0.v20090826-1446,org.eclipse.ve.internal.java.codegen.editorpart.JavaVisualEditor,1315036260456
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1315036265514
executed,command,,,AUTOGEN:::org.eclipse.ve.internal.java.codegen.editorpart.JavaVisualEditorPart.BreakpointRulerActions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction,1315036269556
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315036270707
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315036270844
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1315036302059
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1315036304864
executed,command,,,AUTOGEN:::org.eclipse.ve.internal.java.codegen.editorpart.JavaVisualEditorPart.BreakpointRulerActions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction,1315036312296
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315036314718
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315036314840
executed,command,,,AUTOGEN:::org.eclipse.ve.internal.java.codegen.editorpart.JavaVisualEditorPart.BreakpointRulerActions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction,1315036322662
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315036323456
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315036323596
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315036344097
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315036348265
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315036349513
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315036363445
