what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315738675091
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315738686586
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315738706409
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315738707568
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315738708294
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315738715331
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.undo,1315738735912
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1315738796468
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315738799027
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315738816167
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315738857868
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315738858860
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315738861656
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315738862512
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315738863805
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315738865283
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315738865400
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315738866359
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315738866691
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315738881098
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315738938200
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315738940552
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1315738942379
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315738944929
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315738947378
