what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316267363295
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316267382158
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316267383681
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316267422473
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316267423388
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316268194938
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316268196078
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316269934667
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316269934669
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316269937154
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316269939067
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316270832194
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316270834091
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316281447661
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316281449040
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316281450061
closed,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316281450852
stopped,bundle,org.eclipse.mylyn.ide.ant,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.ide.ant,1316281451514
stopped,bundle,org.eclipse.ant.ui,3.3.1.v20090120_r342,org.eclipse.ant.ui,1316281451624
stopped,bundle,org.eclipse.mylyn.java.tasks,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.java.tasks,1316281451625
stopped,bundle,org.eclipse.mylyn.java.ui,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.java.ui,1316281451625
stopped,bundle,org.eclipse.jdt.junit,3.4.0.v20080603-2000,org.eclipse.jdt.junit,1316281451625
stopped,bundle,org.eclipse.jem.ui,2.0.100.R3_0_4,org.eclipse.jem.ui,1316281451625
stopped,bundle,org.eclipse.ve.jfc,1.4.0.v20090826-1446,org.eclipse.ve.jfc,1316281451625
stopped,bundle,org.eclipse.ve.swt,1.4.0.v20090826-1446,org.eclipse.ve.swt,1316281451705
