what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315642868948
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315642869794
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315642881033
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1315642884798
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315642896190
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315642896651
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315642897510
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315642942081
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1315642950822
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315642955162
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315642956030
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315642956730
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315642973156
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315642973646
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315643249201
activated,view,org.eclipse.ui.views,3.3.1.M20081112-0800,org.eclipse.ui.views.PropertySheet,1315643258134
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315643261721
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315643262704
activated,editor,org.eclipse.ve.java.core,1.4.0.v20090826-1446,org.eclipse.ve.internal.java.codegen.editorpart.JavaVisualEditor,1315643264061
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1315643270783
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1315643276768
started,bundle,org.eclipse.mylyn.java.tasks,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.java.tasks,1315643276799
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1315643287443
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1315643303825
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1315643313407
