what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1315026755479
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1315026758243
executed,command,org.eclipse.jdt.debug.ui,3.3.1.v20080730_r341,org.eclipse.jdt.debug.ui.localJavaShortcut.run,1315026767031
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315026767062
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315026768207
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315026768282
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315026769190
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1315026773889
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1315026774013
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315026782080
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315026783074
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315026783158
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315026783910
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1315026785515
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1315026785606
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315026793068
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315026793657
activated,editor,org.eclipse.ve.java.core,1.4.0.v20090826-1446,org.eclipse.ve.internal.java.codegen.editorpart.JavaVisualEditor,1315026822584
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1315026828944
activated,view,org.eclipse.gef,3.4.1.v20080806,org.eclipse.gef.ui.palette_view,1315026833178
activated,editor,org.eclipse.ve.java.core,1.4.0.v20090826-1446,org.eclipse.ve.internal.java.codegen.editorpart.JavaVisualEditor,1315026836005
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315026836702
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315026845206
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315026845262
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315026850265
